,"SI","OPN","Oplotnica","Oplotnica","113","--3-----","RL","1007",,"4623N 01527E",
,"SI","ORZ","Ormoz","Ormoz",,"-23-----","RL","0607",,"4624N 01610E",
,"SI","OSI","Osilnica","Osilnica","088","--3-----","RL","1601",,"4533N 01444E",
,"SI","OTO","Otocec","Otocec","085","--3-----","RL","1601",,"4552N 01516E",
,"SI","P69","Ptujska Gora","Ptujska Gora","069","--3-----","RL","1601",,"4621N 01545E",
,"SI","P87","Podgorci","Podgorci","087","--3-----","RL","1601",,"4625N 01603E",
,"SI","P89","Pernica","Pernica","089","--3-----","RL","1601",,"4634N 01543E",
,"SI","P92","Podcetrtek","Podcetrtek","092","--3-----","RL","1601",,"4609N 01535E",
,"SI","P93","Ozbalt","Ozbalt","093","--3-----","RL","1601",,"4635N 01523E",
,"SI","P94","Hrusevje","Hrusevje","094","--3-----","RL","1601",,"4545N 01406E",
,"SI","P95","Preddvor","Preddvor","095","--3-----","RL","1601",,"4618N 01425E",
,"SI","P96","Crna Na Koroskem","Crna Na Koroskem","096","--3-----","RL","1601",,"4628N 01551E",
,"SI","P97","Bodonci","Bodonci","097","--3-----","RL","1601",,"4644N 01605E",
,"SI","PBL","Prebold","Prebold","174","--3-----","RL","1301",,"4614N 01505E",
,"SI","PC2","Kalobje","Kalobje","120","--3-----","RL","1601",,"4610N 01523E",
,"SI","PCI","Puconci","Puconci","097","--3-----","RL","1301",,"4642N 01609E",
,"SI","PD9","Bistrica Ob Sotli","Bistrica Ob Sotli","092","--3-----","RL","1601",,"4603N 01539E",
,"SI","PDK","Podvelka","Podvelka","093","--3-----","RL","1601",,"4635N 01519E",
,"SI","PDP","Podplat","Podplat","106","-23-----","RL","0907",,"4615N 01535E",
,"SI","PG2","Polhov Gradec","Polhov Gradec","021","--3-----","RL","1601",,"4604N 01418E",
,"SI","PGD","Podgrad","Podgrad","038","-----6--","RL","1007",,"4531N 01409E",
,"SI","PIR","Piran","Piran",,"1-------","RL","0201",,,
,"SI","PLA","Planina","Planina","094","--3-----","RL","1601",,"4550N 01415E",
,"SI","PNS","Poljane nad Skofjo Loko","Poljane nad Skofjo Loko","027","--3-----","RL","1601",,"4608N 01412E",
,"SI","POB","Pobegi","Pobegi","050","--3-----","RL","1601",,"4532N 01347E",
,"SI","POD","Podbocje","Podbocje","054","--3-----","RL","1601",,"4552N 01528E",
,"SI","POL","Polensak","Polensak","024","--3-----","RL","1601",,"4627N 01601E",
,"SI","PON","Ponikva","Ponikva","120","--3-----","RL","1601",,"4615N 01526E",
,"SI","POS","Postojna","Postojna","094","--3-----","RL","0501",,"4547N 01410E",
,"SI","POV","Podnanos","Podnanos","136","-----6--","RL","0901",,"4547N 01358E",
,"SI","POW","Portoroz","Portoroz",,"1--4----","AI","8103",,,
,"SI","PPM","Pesnica pri Mariboru","Pesnica pri Mariboru","089","--3-----","RL","1601",,"4636N 01540E",
,"SI","PPR","Preserje pri Radomljah","Preserje pri Radomljah","072","--3-----","RL","1601",,"4610N 01435E",
,"SI","PPS","Planina pri Sevnici","Planina pri Sevnici","120","--3-----","RL","1601",,"4606N 01524E",
,"SI","PR4","Prestranek","Prestranek","094","--3-----","RL","1601",,"4543N 01410E",
,"SI","PRA","Pragersko","Pragersko","113","--3-----","RL","0901",,"4623N 01539E",
,"SI","PRE","Prevalje","Prevalje","175","-----6--","RL","1201",,"4632N 01455E",
,"SI","PRI","Pristava pri Mestinju","Pristava pri Mestinju","092","--3-----","RL","1601",,"4611N 01535E",
,"SI","PRM","Prem","Prem","038","--3-----","RL","1601",,"4536N 01410E",
,"SI","PRO","Prosenjakovci","Prosenjakovci","078","--3-----","RL","1601",,"4644N 01619E",
,"SI","PRV","Prvacina","Prvacina","084","--3-----","RL","1601",,"4553N 01343E",
,"SI","PSG","Smartno pri Slovenj Gradcu","Smartno pri Slovenj Gradcu","112","--3-----","RL","1601",,"4629N 01506E",
,"SI","PTU","Ptuj","Ptuj","096","-23-----","RL","0901",,"4625N 01552E",
,"SI","PTV","Petrovce","Petrovce",,"-23-----","RL","0407",,"4614N 01511E",
,"SI","RAC","Race","Race","098","--3-----","RL","1601",,"4627N 01540E",
,"SI","RAD","Brezje","Brezje","102","--3-----","RL","1601",,"4620N 01414E",
,"SI","RAF","Race-Fram","Race-Fram","098","--3-----","RL","1601",,"4627N 01537E",
,"SI","RAK","Raka","Raka","054","--3-----","RL","1601",,"4555N 01523E",
,"SI","RAT","Ratece","Ratece","053","--3-----","RL","1601",,"4629N 01343E",
,"SI","RAZ","Razkrizje","Razkrizje","176","--3-----","RL","1601",,"4631N 01618E",
,"SI","RDC","Radenci","Radenci","100","--3-----","RL","1301",,"4638N 01602E",
,"SI","RDO","Radovljica","Radovljica","102","--3-----","RL","1601",,"4620N 01410E",
,"SI","RIB","Ortnek","Ortnek","104","--3-----","RL","1601",,"4547N 01441E",
,"SI","RIM","Rimske Toplice","Rimske Toplice","057","--3-----","RL","1601",,"4608N 01512E",
,"SI","RKK","Rakek","Rakek","013","--3-----","RL","1601",,"4548N 01418E",
,"SI","RNA","Ribnica","Ribnica",,"-23-----","RL","0601",,"4546N 01443E",
,"SI","RNC","Rence","Rence","084","--3-----","RL","0701",,"4553N 01340E",
,"SI","RNK","Ravne na Koroskem","Ravne na Koroskem",,"--3-----","RL","0201",,"4632N 01455E",
,"SI","RNP","Ribnica na Pohorju","Ribnica na Pohorju","093","--3-----","RL","1601",,"4632N 01516E",
,"SI","RO3","Rogatec","Rogatec","107","--3-----","RL","1501",,"4613N 01542E",
,"SI","ROB","Rob","Rob","134","--3-----","RL","1601",,"4550N 01434E",
,"SI","ROC","Rocinj","Rocinj","044","--3-----","RL","1601",,"4606N 01340E",
,"SI","ROD","Radlje ob Dravi","Radlje ob Dravi","101","--3-----","RL","1601",,"4636N 01513E",
,"SI","ROG","Rogasovci","Rogasovci","105","1----6--","RL","0901",,"4648N 01602E",
,"SI","ROS","Recica ob Savinji","Recica ob Savinji","101","--3-----","RL","1601",,"4619N 01455E",
,"SI","ROV","Rovte","Rovte","064","--3-----","RL","1601",,"4559N 01410E",
,"SI","RS8","Fala","Fala","108","--3-----","RL","1601",,"4632N 01526E",
,"SI","RSA","Rogaska Slatina","Rogaska Slatina",,"--3-----","RL","9901",,,
,"SI","S47","Solkan","Solkan","084","--3-----","RL","1601",,"4558N 01338E",
,"SI","S54","Brestanica","Brestanica","054","--3-----","RL","1601",,"4559N 01529E",
,"SI","S84","Branik","Branik","084","--3-----","RL","1601",,"4551N 01347E",
,"SI","S85","Dvor","Dvor","085","--3-----","RL","1601",,"4548N 01458E",
,"SI","S8L","Selca","Selca","146","1-------","RL","1401",,"4613N 01412E",
,"SI","SAL","Salovci","Salovci","087","--3-----","RL","1601",,"4625N 01613E",
,"SI","SAP","Smarje-Sap","Smarje-Sap","123","--3-----","RL","1601",,"4558N 01436E",
,"SI","SAS","Sveta Ana v Slovenskih Goricah","Sveta Ana v Slovenskih Goricah","058","--3-----","RL","1601",,"4638N 01550E",
,"SI","SAV","Sava","Sava","060","--3-----","RL","1601",,"4605N 01454E",
,"SI","SBA","Slovenska Bistrica","Slovenska Bistrica",,"--3-----","RQ","0101",,,
,"SI","SBR","Cerklje Ob Krki","Cerklje Ob Krki","009","--3-----","RL","1601",,"4553N 01531E",
